CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
KH20240821,,KH20240917,,CP15MOAS-PG564-03-FLORTM000,2,1,2024-08-22T13:39:00,2024-09-18T16:22:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-FLORTM-04093,35.95823,-74.71948,,1000,1000,OF,,
KH20240821,,KH20240917,,CP15MOAS-PG564-04-FLORTO000,2,1,2024-08-22T13:39:00,2024-09-18T16:22:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-FLORTO-01348,35.95823,-74.71948,,1000,1000,OF,,
KH20240821,,KH20240917,,CP15MOAS-PG564-05-NUTNRM000,2,1,2024-08-22T13:39:00,2024-09-18T16:22:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-NUTNRM-00728,35.95823,-74.71948,,1000,1000,OF,,
KH20240821,,KH20240917,,CP15MOAS-PG564-06-PARADM000,2,1,2024-08-22T13:39:00,2024-09-18T16:22:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-PARADM-50218,35.95823,-74.71948,,1000,1000,OF,,
AR87,,KH20250523,,CP15MOAS-PG564-00-ENG000000,3,1,2025-03-30T17:27:00,2025-05-23T20:00:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGCON-GLDRCP-00564,35.8506,-74.80687,,1000,1000,OF,,
AR87,,KH20250523,,CP15MOAS-PG564-01-CTDGVM000,3,1,2025-03-30T17:27:00,2025-05-23T20:00:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-CTDGVM-09307,35.8506,-74.80687,,1000,1000,OF,,
AR87,,KH20250523,,CP15MOAS-PG564-02-DOSTAM000,3,1,2025-03-30T17:27:00,2025-05-23T20:00:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-DOSTAM-00398,35.8506,-74.80687,,1000,1000,OF; top mount,,
AR87,,KH20250523,,CP15MOAS-PG564-03-FLORTM000,3,1,2025-03-30T17:27:00,2025-05-23T20:00:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-FLORTM-04093,35.8506,-74.80687,,1000,1000,OF,,
AR87,,KH20250523,,CP15MOAS-PG564-04-FLORTO000,3,1,2025-03-30T17:27:00,2025-05-23T20:00:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-FLORTO-01348,35.8506,-74.80687,,1000,1000,OF,,
AR87,,KH20250523,,CP15MOAS-PG564-05-NUTNRM000,3,1,2025-03-30T17:27:00,2025-05-23T20:00:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-NUTNRM-00711,35.8506,-74.80687,,1000,1000,OF,,
AR87,,KH20250523,,CP15MOAS-PG564-06-PARADM000,3,1,2025-03-30T17:27:00,2025-05-23T20:00:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-PARADM-50218,35.8506,-74.80687,,1000,1000,OF,,
KH20250623,,KH20250624,,CP15MOAS-PG564-00-ENG000000,4,1,2025-06-23T11:45:00,2025-06-24T18:41:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGCON-GLDRCP-00564,35.94473,-74.76548,,1000,1000,OF,,
KH20250623,,KH20250624,,CP15MOAS-PG564-01-CTDGVM000,4,1,2025-06-23T11:45:00,2025-06-24T18:41:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-CTDGVM-09307,35.94473,-74.76548,,1000,1000,OF,,
KH20250623,,KH20250624,,CP15MOAS-PG564-02-DOSTAM000,4,1,2025-06-23T11:45:00,2025-06-24T18:41:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-DOSTAM-00398,35.94473,-74.76548,,1000,1000,OF; top mount,,
KH20250623,,KH20250624,,CP15MOAS-PG564-03-FLORTM000,4,1,2025-06-23T11:45:00,2025-06-24T18:41:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-FLORTM-04093,35.94473,-74.76548,,1000,1000,OF,,
KH20250623,,KH20250624,,CP15MOAS-PG564-04-FLORTO000,4,1,2025-06-23T11:45:00,2025-06-24T18:41:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-FLORTO-01348,35.94473,-74.76548,,1000,1000,OF,,
KH20250623,,KH20250624,,CP15MOAS-PG564-05-NUTNRM000,4,1,2025-06-23T11:45:00,2025-06-24T18:41:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-NUTNRM-00711,35.94473,-74.76548,,1000,1000,OF,,
KH20250623,,KH20250624,,CP15MOAS-PG564-06-PARADM000,4,1,2025-06-23T11:45:00,2025-06-24T18:41:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00564,CGINS-PARADM-50218,35.94473,-74.76548,,1000,1000,OF,,
